osm_id,osm_type,name,amenity,operator,operator_type,addr_street,phone,website,latitude,longitude
310355007,way,Escola Estadual Professor Ismael da Silva Júnior,school,Secretaria da Educação do Estado de São Paulo,government,Rua João Batista de Almeida,+55 11 4178 1490,,-23.6599714,-46.5974701
310735821,way,Escola Municipal de Educação Básica Professora Annita Magrini Guedes,school,,,Rua Itapeva,+55 11 4330 5658,,-23.6885159,-46.5457112
310794341,way,Colégio Porto União,school,,,Rua José Alves Cunha Lima,+55 11 3721 5863,https://www.colegioportouniao.com.br/,-23.5676859,-46.7437101
313068643,way,Colégio Adventista de Santo André,school,,,,,,-23.6680008,-46.5282586
313152073,way,Liceu Jardim,school,Pueri Domus,private,Rua Silveiras,+55 11 4993 5200,https://liceujardim.com.br/,-23.6531043,-46.5447052
313187829,way,Escola Estadual Doutor Américo Brasiliense,school,Secretaria da Educação do Estado de São Paulo,government,Praça IV Centenário,+55 11 4438 6071;+55 11 4432 2021,,-23.6559683,-46.5307685
313485473,way,Instituto Sagrada Família,school,Associação Beneditina de Educação e Assistência Social – ABEAS,religious,Rua Manduri,+55 11 4422 4430,https://institutosagradafamilia.org.br/,-23.6788541,-46.5395655
314595537,way,Escola Municipal Professor João de Barros Pinto,school,Prefeitura Municipal de Santo André,government,Rua Londres,+55 11 3356 8101,,-23.6239446,-46.5387973
317850847,way,Escola Estadual Professora Dulce Ferreira Boarin,school,,,Rua Doutor Fleury Silveira,,,-23.4901579,-46.6705127
319967134,way,Escola Estadual  Professor Paulo Nogueira,school,Secretaria da Educação do Estado de São Paulo,government,Rua Bartolomeu de Gusmão,+55 11 2409 4992,,-23.4752977,-46.532286
320297741,way,Escola Estadual Vereador Antônio de Ré,school,Secretaria da Educação do Estado de São Paulo,government,Rua da Penha,+55 11 2468-0231,,-23.4617886,-46.5145453
321228423,way,Escola Estadual General José Artigas,school,Secretaria da Educação do Estado de São Paulo,government,Avenida Getúlio Vargas,+55 11 4066 6577,,-23.695323,-46.5978525
321568382,way,Escola Estadual Bibliotecária Maria Luísa Monteiro da Cunha,school,Secretaria da Educação do Estado de São Paulo,,Rua Inácio Manuel Álvares,+55 11 3781 8066,,-23.5808061,-46.7659209
321568383,way,Colégio Nicolau Kerpen,school,,,Avenida Diogo de Azevedo,+55 11 3782 7411,https://www.nicolaukerpen.com.br/,-23.5816923,-46.76554
321926508,way,Escola Estadual Erasmo Batista Silva de Almeida,school,Secretaria da Educação do Estado de São Paulo,government,Rua José Clemente Pereira,+55 11 4066 5629,,-23.6965431,-46.5937063
322141438,way,Escola Estadual Professora Antonieta Borges Alves,school,Secretaria da Educação do Estado de São Paulo,,Avenida Dom Pedro I,+55 11 4056 6382,,-23.6961901,-46.61712
322148290,way,Escola Municipal de Educação Infantil Aluísio de Almeida,school,Prefeitura do Município de São Paulo,government,,,,-23.5873272,-46.7677599
323309986,way,EMEI Francisca Júlia da Silva,school,,,Rua Maria Cortada Codorniz,+55 11 5831-6378;+55 11 583-10136,,-23.6892196,-46.7645635
324994550,way,"EMEF ""Bel"" Mario Moura e Albuquerque",school,Prefeitura de São Paulo,,Rua Humberto de Almeida,+55 11 5514 3074,,-23.6715658,-46.7474293
326316588,way,Escola Municipal de Educação Fundamental Presidente Kennedy,school,,,Rua Acuruí,+55 11 2673-3014;+55 11 2673-4196,,-23.5622533,-46.5526399
326316589,way,Escola Estadual José Marques da Cruz,school,,,Rua Aracê,,,-23.5611112,-46.5423141
326316690,way,Escola Estadual Professora Irene de Lima Paiva,school,,,Rua Lutécia,+55 11 2097-5384,,-23.5608275,-46.5412599
335102143,way,Escola Estadual Professor José Bonifácio Andrada e Silva Jardim,school,Secretaria da Educação do Estado de São Paulo,government,Rua André Furtado de Mendonça,+55 11 2581 3993,,-23.4796619,-46.3846962
337495556,way,Escola de Samba Vila Maria,school,,,,,,-23.5086994,-46.5770833
338156298,way,CEU Paraisópolis - Professora Marisa Motta,school,,,Rua Doutor José Augusto de Souza e Silva,,,-23.6228034,-46.7277402
338243610,way,Colégio Renovação,school,,,Rua Bento de Faria,+55 11 5073-5231,http://www.renovacao.com.br/,-23.622134,-46.6214265
339039692,way,Piaso Colégio,school,,,Avenida Piraporinha,+55 11 4077 2471,https://www.colegiopiaso.com.br/,-23.6887752,-46.5913138
343288355,way,Escola Estadual Maria Leoni,school,Secretaria da Educação do Estado de São Paulo,government,Praça Carmem Miranda,+55 11 2408 6080,,-23.455463,-46.5250839
346946222,way,E.E Doutor Miguel Vieira Ferreira,school,Governo do Estado de São Paulo,government,Rua Francisco de Medeiros Jordão,+55 11 2201 5595,,-23.4923454,-46.5856108
349182600,way,Escola Estadual Ministro Horacio Lafer,school,Secretaria da Educação do Estado de São Paulo,government,Rua Dias da Silva,,,-23.5140328,-46.5843129
351248363,way,Escola Estadual Professor José Carlos Antunes,school,Secretaria da Educação do Estado de São Paulo,government,Avenida Dom Pedro I,+55 11 4455 6351,,-23.694127,-46.5061149
357569173,way,Colégio Nossa Senhora do Rosário,school,,,Rua Domingos de Moraes,+55 11 5589 5444,https://www.rosarionet.com.br/,-23.6023023,-46.6374471
358461388,way,Pueri Domus,school,,private,Rua Verbo Divino,,,-23.6346109,-46.7058306
358461394,way,Colégio Friburgo,school,,,Avenida João Dias,,,-23.6430551,-46.703828
359436031,way,CISBC,school,Objetivo,,Avenida Imperatriz Leopoldina,,,-23.70342,-46.5504377
360349088,way,Escola Municipal de Educação Infantil Engenheiro Goulart,school,Secretaria Municipal da Educação,public,Praça Gajé,+55 11 2621 3757,,-23.4989099,-46.5197501
365376777,way,Colégio Santa Cruz,school,Congregação da Santa Cruz,private,Avenida Arruda Botelho,+55 11 3024-5199;+55 11 3022-9073;+55 11 3024-5197,https://www.santacruz.g12.br/,-23.5507671,-46.7170358
365378246,way,Escola Vera Cruz,school,,,Praça Professora Emília Barbosa Lima,,,-23.546357,-46.7020228
365911767,way,Escola Parque – EMEI Cleide Rosa Auricchio,school,,,Rua Jayme da Costa Patrão,,https://educacao.saocaetanodosul.sp.gov.br/,-23.6166797,-46.5719419
366258125,way,EMEF Celso Leite Ribeiro Filho,school,Secretaria da Educação,,Rua Humaitá,+55 11 3106 9484,,-23.5572587,-46.64172
369575297,way,Escola Estadual Fábio Eduardo Ramos Esquível,school,Secretaria da Educação do Estado de São Paulo,government,Rua Orense,+55 11 4056 5112,,-23.6799159,-46.6216059
371980078,way,Escola Municipal de Ensino Fundamental Bartolomeu Bueno da Silva,school,,,Rua Maranhão,+55 11 4224 3977,,-23.6213439,-46.5729243
372058270,way,EMEI Professor Pedro Álvares Cabral Moraes,school,,,Rua Leonor Fernandes Costa Zacharias,,,-23.5215626,-46.6077101
372287600,way,Escola Estadual Professora Joana Motta,school,Secretaria da Educação do Estado de São Paulo,government,Rua Espírito Santo,+55 11 4232 4915,,-23.6284287,-46.5737155
372287602,way,EMEF Sylvio Romero,school,,,,,,-23.6273634,-46.5644954
377633883,way,Escola Professor Norberto Alves Rodrigues,school,Governo do Estado de São Paulo,government,Rua Cármem Escabia Motta Coelho,,,-23.6744462,-46.7528365
378026888,way,Escola Estadual Ana Rodrigues de Liso,school,Secretaria da Educação do Estado de São Paulo,government,Rua Baependi,+55 11 4187 3439,,-23.5369354,-46.8247792
379035895,way,EMEF Júlio de Mesquita,school,,,Rua Doutor José Aires Neto,,,-23.5814114,-46.7358539
379630195,way,Clinica de saude Escola  Alexandre Vranjac,school,Santa Casa de São Paulo,public,Avenida Doutor Abraão Ribeiro,+55 01 13466 2502,https://www.santacasasp.org.br/portal/site/centro-de-saude-escola-barra-funda,-23.5215682,-46.6592785
380879108,way,Escola Panamericana,school,,,Avenida Angélica,,,-23.5489826,-46.6597054
381354451,way,Colégio Rio Branco,school,,,Avenida Higienópolis,,https://crb.g12.br/site/default.aspx,-23.5405691,-46.6603777
381589497,way,Ação Educativa,school,,,Rua General Jardim,+55 11 3151-2333,https://www.acaoeducativa.org.br/,-23.5443947,-46.6509887
382364373,way,Senac Sede,school,,,Rua Doutor Vila Nova,,,-23.5458524,-46.6504878
382501793,way,Centro Educacional Unificado Perus,school,,,Rua Bernardo José de Lorena,,,-23.4064016,-46.7518295
382710740,way,E.E. Eugênio Mariz de Olveira Netto,school,Governo do Estado de São Paulo,,,,,-23.6930062,-46.7422254
385054045,way,Escola Municipal de Ensino Fundamental Desembargador Amorim Lima,school,Prefeitura do Municipio de Sao Paulo,,Rua Professor Vicente Peixoto,,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosEscola.aspx?Cod=092754,-23.5743968,-46.7289407
385654085,way,Escola Estadual Cacilda Becker,school,Secretaria da Educação do Estado de São Paulo,,Rua Capitão José Amaral,+55 11 3978-1029,,-23.4798213,-46.6918437
386028584,way,Escola Estadual Professor Isaltino de Mello,school,Secretaria da Educação do Estado de São Paulo,government,Rua Toninhas,+55 11 5632 2233,,-23.6746336,-46.687671
390310451,way,EMEI Doutora Gina de Martino,school,,,Praça Dona Joana,,,-23.4781059,-46.6265674
391656617,way,E.E Orestes Guimarães,school,,,Rua Canindé,,,-23.5327559,-46.6241943
392764788,way,Escola Estadual Professor Lael de Moura Prado,school,,,Avenida Professor Castro Junior,,,-23.4973444,-46.5742167
392821354,way,E.E Professor Sebastião de Souza Bueno,school,Governo do Estado de São Paulo,government,Rua Francisco de Medeiros Jordão,+55 11 2605 4992,,-23.4921241,-46.5862518
392825062,way,E.E Doutor Luiz Lázaro Zamenhof,school,,,Rua Eurico Sodré,+55 11 2201-5018,,-23.4890577,-46.5809132
401956765,way,Escola Estadual José Chediak,school,Secretaria da Educação do Estado de São Paulo,government,Avenida do Oratório,+55 11 2213-6555;+55 11 2216-7909,,-23.5927149,-46.5471768
403127467,way,E.E. Comendador Alfredo Vianello Gregório,school,,,Rua Felipe de Veras,,,-23.6649638,-46.7307658
404320410,way,Escola Estadual Professor Antônio Ruy Cardoso,school,Secretaria de Educação do Estado de São Paulo,,Avenida Martiro Ângelo Derenze,+55 11 4137 6206,,-23.6239105,-46.7978217
404668075,way,Escola Municipal de Ensino Fundamental ProfessoraTherezinha Volpato Baro,school,Secretaria Municipal de Educação,government,Avenida Cid Nelson Jordano,+55 11 4138 5175,,-23.629807,-46.8000037
404712047,way,Escola Municipal de Educação Infantil Cebolinha,school,Secretaria Municipal de Educação,,Rua Manoel Cassiano de Moraes,+55 11 4138 4734,,-23.6320389,-46.8037552
404713904,way,Escola Estadual Reverendo Denoel Nicodemos Eller,school,Secretaria da Educação do Estado de São Paulo,government,Rua Luiz de Queirós,+55 11 4137 1330,,-23.6325833,-46.803397
404811102,way,Escola da Vila,school,,,Rua Barroso Neto,,https://www.vila.com.br/,-23.5718032,-46.7229873
405469579,way,Escola Estadual Professora Wanda Bento Gonçalves,school,Governo do Estado de São Paulo,government,Rua Petrogrado,+55 11 4472 3215,,-23.634442,-46.4918555
405511660,way,Escola Municipal Reverendo Simão Salém,school,Prefeitura Municipal de Santo André,government,Rua Las Palmas,,,-23.6523917,-46.5565327
405512397,way,Escola Estadual Professor Rener Caran,school,Governo do Estado de São Paulo,government,Avenida Palmares,+55 11 4991 2019,,-23.6519566,-46.5612219
405513153,way,Escola Estadual Professora Ordânia Janone Crespo,school,Governo do Estado de São Paulo,government,Rua Comendador Antônio Benvenuto Bataglia,+55 11 4421 7333,,-23.6482118,-46.5532116
405513328,way,Escola Estadual Padre Agnaldo Sebastião Vieira,school,Governo do Estado de São Paulo,government,Rua Ubatuba,+55 11 4438 6300,,-23.6553393,-46.5455037
405513456,way,Escola Municipal Odylo Costa Filho,school,Prefeitura Municipal de Santo André,government,Rua Ministro Calógeras,+55 11 3356 8109,,-23.6549005,-46.5446618
405513792,way,Escola Municipal Professor Antônio de Campos Gonçalves,school,Prefeitura Municipal de Santo André,government,Rua das Laranjeiras,+55 11 4421 5739,,-23.6408278,-46.5464017
405515744,way,Escola Estadual Valdomiro Silveira,school,Secretaria da Educação do Estado de São Paulo,government,Rua Agostinho de Campos,+55 11 4451 5500,,-23.6855968,-46.4985278
405515836,way,Escola Municipal Carlos Vicente Cerchiari,school,Prefeitura Municipal de Santo André,government,Avenida Queirós Filho,+55 11 4458 0387;+55 11 4458 1950,,-23.6779462,-46.5014026
405515917,way,Escola Estadual Professora Ondina Rivera Miranda Cintra,school,Secretaria da Educação do Estado de São Paulo,government,Rua Marquês de Alegrte,+55 11 4458 1746;+55 11 4458 1970,,-23.6743011,-46.5017061
405516157,way,Escola Estadual Doutor Carlos de Campos,school,Secretaria de Educação do Estado de São Paulo,government,,,,-23.6701928,-46.5064419
405786408,way,Colégio São Luís,school,Companhia de Jesus,private,Rua Haddock Lobo,,https://www.saoluis.org/,-23.5564399,-46.6608632
406071058,way,Escola Municipal de Ensino Fundamental Paulo Freire,school,,,Avenida Arlindo Genário de Freitas,+55 11 4138 5183,,-23.63273,-46.7834375
406340496,way,Colégio Jean Piaget,school,,,Rua Delmiro,+55 11 2401 3511,https://www.colegiojeanpiaget.com.br/,-23.4289827,-46.5232309
406458931,way,Escola Municipal de Ensino Fundamental Aracy de Abreu Pestana,school,Secretaria Municipal de Educação,,Rua Professora Zeicy Aparecida Nogueira Baptista,+55 11 4137 2834,,-23.6287994,-46.7855479
406467563,way,Escola Estadual Doutor Generoso Alves de Siqueira,school,Secretaria da Educação do Estado de São Paulo,government,Avenida Dom Pedro I,+55 11 4455 7734,,-23.6863812,-46.5079827
406468338,way,Escola Estadual Doutor Manoel Grandini Casquel,school,Secretaria da Educação do Estado de São Paulo,government,Rua das Hortências,+55 11 4451 4242,,-23.6900737,-46.5164882
406468788,way,Escola Estadual Antonio Adib Chammas,school,Secretaria da Educação do Estado de São Paulo,government,Rua Professor Oliveira Campos,+55 11 4455 5319,,-23.6980804,-46.5129222
406468998,way,EMEIEF Professor Júlio Nunes Nogueira,school,,,Rua Atlas,+55  11 3356 8121,,-23.6961708,-46.5170593
406469785,way,Escola Estadual Oito de Abril,school,Secretaria da Educação do Estado de São Paulo,government,Rua das Hortências,+55 11 4453 8875,,-23.682137,-46.5169872
406470678,way,EMEIEF Professor Antônio Virgílio Zaniboni,school,,,Avenida Áurea,+55 11 3356 7997,,-23.6915099,-46.5170892
406485333,way,Escola Estadual Professora Carlina Caçapava de Mello,school,Secretaria da Educação do Estado de São Paulo,government,Praça Ronaldo Ribeiro de Sá,+55 11 4996 3911,,-23.6362686,-46.5335143
406485599,way,Escola Estadual Professor Adamastor de Carvalho,school,Secretaria da Educação do Estado de São Paulo,,Avenida Utinga,+55 11 4976 1588,,-23.6244726,-46.5363878
406487448,way,Escola Estadual Padre Aristides Greve,school,Secretaria da Educação do Estado de São Paulo,,Rua Rossini,+55 11 4997 9601,,-23.6199512,-46.5293417
406488006,way,Escola Estadual Doutor Carlos Garcia,school,Secretaria da Educação do Estado de São Paulo,,Rua Sidnei,+55 11 4461 5679,,-23.6219153,-46.5295874
406488473,way,Escola Estadual Professor Gabriel Gonçalves,school,Secretaria da Educação do Estado de São Paulo,,Rua Ciro Monteiro,+55 11 4997-9608,,-23.6165401,-46.5235132
406489414,way,Escola Municipal Camilo Pedutti,school,Prefeitura Municipal de Santo André,government,Avenida Martim Francisco,+55 11 4461 4656,,-23.6220487,-46.5200653
407374524,way,Escola Estadual Keizo Ishihara,school,,,Rua Mário Gessulio,+55 11 3721-9374,,-23.5753186,-46.7247355
409105572,way,Escola Municipal de Educação Fundamental Professora Maria Alice Borges Ghion,school,Secretaria Municipal de Educação,government,Rua Helena Moraes de Oliveira,+55 11 4701 0722,,-23.6144745,-46.7826692
409120908,way,Escola Estadual Professora Maria Apparecida Nigro Gava,school,Secretaria da Educação do Estado de São Paulo,,Rua Mário Latorre,+55 11 4701 1110,,-23.6205123,-46.7836997
409120909,way,Escola Estadual Professora Lúcia de Castro Bueno,school,Secretaria da Eduacação do Estado de São Paulo,,Rua Mário Latorre,+55 11 4701 0027,,-23.6209191,-46.784593
409127853,way,Escola Estadual Professor Adenilson dos Santos Franco,school,Secretaria da Educação do Estado de São Paulo,,Rua Virginia Placidina da Conceição,+55 11 4137 4608,,-23.6244475,-46.7836584
409274896,way,Escola Municipal de Ensino Fundamental Vinícius de Moraes,school,Secretaria Estadual de Educação,government,Rua Paulo Augusto de Andrade,,,-23.6268221,-46.8095323
409310826,way,Escola Estadual Antônio Inácio Maciel,school,Secretaria da Educação do Estado de São Paulo,government,Avenida Doutor José Maciel,+55 11 4701 9680,,-23.6114075,-46.761591
409613121,way,Escola Estadual Zeicy Apparecida Nogueira Baptista,school,Secretaria da Educação do Estado de São Paulo,government,Rua José Domingues de Moraes,+55 11 4701 3954,,-23.6228285,-46.7716354
409621568,way,Escola Municipal de Ensino Fundamental  Machado de Assis,school,,,Estrada das Olarias,+55 11 4137 9574,,-23.6335245,-46.7918326
409768129,way,Escola Estadual Professora Cristina Fitipaldi,school,Governo do Estado de São Paulo,government,,,,-23.6652053,-46.54785
409769300,way,Escola Estadual Marechal Juarez Távora,school,Governo do Estado de São Paulo,government,Rua das Figueiras,+55 11 4421 7064,,-23.637266,-46.5474814
410951347,way,Escola Municipal de Educação Fundamental Maria José Luizetto Buscarini,school,Secretaria Municipal de Educação,government,Rua Vicente Leporace,+55 11 4137 2373,,-23.6307014,-46.8097452
411487109,way,E.E  Professor Francisco Vicente Gonçalves Lopes,school,Secretaria da Educação do Estado de São paulo,government,Rua Rodolfo Schult,+55 11 4787 8900,,-23.6175712,-46.7643484
416213687,way,Centro Unificado Educacional Cardeal Dom Agnelo Rossi,school,Secretaria Municipal de Educação,government,Avenida Carlos Lacerda,+55 11 5843 4800,http://portal.sme.prefeitura.sp.gov.br/Main/Page/PortalSMESP/CEU-Campo-Limpo,-23.637464,-46.779983
417006650,way,Instituto de Educação Boni Consilii,school,,,Alameda Barão de Limeira,+55 11 3660-0855;+55 11 3660-0850,https://boniconsilii.com.br,-23.5304446,-46.6515106
418202290,way,Escola Estadual Professor João Caly,school,Secretaria da Educação do Estado de São Apulo,government,Rua Antônio Maciel de Oliveira,+55 11 4701 2331,,-23.6094936,-46.7775968
419917805,way,Escola Estadual Marechal Henrique Teixeira Lott,school,Secretaria da Educação do Estado de São Paulo,government,Rua Ubiratan,+55 11 4704 3799,,-23.6485207,-46.8174197
419938322,way,Escola Municipal Maria Josefina de Almeida Carvalho,school,,,Rua Henfil Henrique de Souza Filho,,,-23.6655993,-46.8050293
419985178,way,Escola Municipal Reynaldo Ramos Saldanha da Gama,school,,,Rua Narume Nakaiama,+55 11 4783 1008,,-23.6454734,-46.819189
420064495,way,Escola Paulista da Magistratura,school,,,Rua da Consolação,,,-23.5510619,-46.6547457
420081233,way,Anglo Sergipe,school,,,Rua Sergipe,+55 11 3273-6100,https://www.cursoanglo.com.br/,-23.549669,-46.6546758
420089092,way,CAPE,school,,,Rua Dona Veridiana,,,-23.5421061,-46.6513453
420138392,way,Escola Estadual Francisco Milton de Andrade,school,Secretaria da Educação do Estado de São Paulo,government,Rua Fabrício Ricardi Marques de Oliveira,+55 11 2458 0622,,-23.4226585,-46.5551806
420139522,way,Centro Municipal de Educação Infantil Patrícia Galvão - Pagú,school,,,Rua Natalina de Melo Gouveia Norkivicius,+55 11 2456 7844,,-23.4221219,-46.5557989
420411765,way,Centro Educacional Unificado Feitiço da Vila,school,Secretaria Municipal de Educação,,Rua Feitiço da Vila,,,-23.685887,-46.7935795
420429388,way,FAM Faculdade das Américas,school,,,,,,-23.5535402,-46.6549614
420430077,way,Nossa Senhora da Consolação,school,,,Rua Gravataí,,,-23.5486564,-46.6479439
420434868,way,Escola Estadual Professora Marina Cintra,school,,,Rua da Consolação,,,-23.5499176,-46.6531981
421159466,way,Escola Estadual Professor Eliseu Jorge,school,Secretaria de Educação do Estado de São Paulo,government,Rua Maria do Rosário,+55 11 4638 3037,,-23.5184202,-46.3658717
421359478,way,Escola Estadual João Kopke,school,Governo do Estado de São Paulo,government,Alameda Cleveland,,,-23.5324175,-46.641987
421359665,way,Liceu Coração de Jesus,school,Salesianos,,Alameda Dino Bueno,+55 11 3221-3622,http://www.liceudesaopaulo.com.br,-23.5320947,-46.6437328
421387063,way,Colégio São José dos Padres de Sion,school,,,Rua Agostinho Gomes,+55 11 3473-8034;+55 11 3473-8039,https://colegiosionipiranga.org.br,-23.5875079,-46.6036002
421497206,way,Instituto Nacional de Educação a Distância,school,,,Praça Marechal Deodoro,+55 11 3823-2222,,-23.5333396,-46.6556116
422263551,way,Escola Estadual Doutor Umberto Luiz D'Urso,school,Secretaria da Educação do Estado de São Paulo,,Rua Magnólia Azul,+55 11 2569-5324,,-23.5127256,-46.3891994
422263552,way,Centro Educacional Unificado João Antônio da Silva,school,,,Rua Daniel Müller,+55 11 2563-6247;+55 11 2563-6256,,-23.5132791,-46.3898344
422432318,way,E. E. Inspetor Raimundo Serafim de Lima,school,,,,,,-23.6609062,-46.7360331
422493051,way,Escola Estadual Professora Lais Amaral Vicente,school,Secretaria da Educação do Estado de São Paulo,government,Rua Taquacetuba,+55 11 5011 2648,,-23.6510162,-46.6496404
422652307,way,Escola Estadual Professor José Maria Reys,school,Governo do Estado de São Paulo,government,Avenida Conceição,+55 11 2201 9762,http://www.educacao.sp.gov.br/cgrh/escolas/jose-maria-reys-prof/,-23.497163,-46.5874453
423509575,way,Colégio J. R. Passalacqua,school,,,Rua João Passalaqua,,,-23.5547971,-46.6452702
423735379,way,Colégio Vital Brazil,school,,,Rua Rocha,,,-23.5570606,-46.6500328
424125005,way,EE Comandante João Ribeiro de Barros,school,Secretaria Estadual de Educação,government,Rua Juazeiro do Norte,+55 11 2412 0465,,-23.4491448,-46.4738079
425388801,way,Escola Estadual Marechal Carlos Machado Bitencourt,school,,,Rua Marilena Rampinelli,+55 11 2421 3625,,-23.50026,-46.5543967
425407697,way,EMEF Enéas Carvalho Aguiar,school,Prefeitura Municipal de São Paulo,government,Rua Francisco Franco Machado,,,-23.492487,-46.5737237
425539198,way,Escola Municipal de Educação Fundamental Padre Luiz Capra,school,,,Rua Bush,+55 11 4232 4727,,-23.6425009,-46.5683951
425559359,way,Colégio Piaget,school,J.Piaget Sistema de Ensino Multimídia,private,Avenida Marginal Esquerda Anchieta,+55 11 4367 8303,https://jpiaget.com.br/,-23.676136,-46.5682122
426006904,way,Colégio Haya,school,,,Rua Virgínia Aurora Rodrigues,+55 11 3682 3190,https://www.haya.com.br/contato-colegio-haya.php,-23.5279016,-46.7798206
426006905,way,Colégio Padre Anchieta,school,,,Rua Batista de Azevedo,+55 11 3184 1111,https://www.padreanchieta.com.br/,-23.5272062,-46.7795909
426659464,way,Escola Estadual Professora Beatriz de Quadros Leme,school,Secretaria da Educação do Estado de São Paulo,,Rua Professor Gastão Ramos,+55 11 5821 5444,,-23.6749401,-46.7903314
426659466,way,EMEI Professor Dante Moreira Leite,school,,,Avenida Doutor Salvador Rocco,+55 11 5821-6451;+55 11 5821-2875,,-23.6720499,-46.79254
426807066,way,Cheche Municipal Jd. Macedônia,school,,,,,,-23.6533166,-46.7902206
426911161,way,Escola Municipal de Educação Infantil Coronel João Negrão,school,Prefeitura do Município de São Paulo,,Rua Francisco Leite Esquerdo,+55 11 3751 0224,,-23.5975258,-46.756154
426911162,way,Escola Municipal de Ensino Fundamental Tarsila do Amaral,school,Prefeitura do Município de São Paulo,,Rua Natal Pigassi,+55 11 3751 0223,,-23.5978722,-46.7564884
426911164,way,Escola Municipal de Ensino Fundamental Vianna Moog,school,Prefeitura do Município de São Paulo,,Rua Francisco Leite Esquerdo,+55 11 3751 1620,,-23.5947485,-46.7545854
427115263,way,Conjunto Educacional Boa Vontade,school,,,Avenida Rudge,+55 11 3225-4500,https://www.lbv.org/,-23.5216336,-46.6507428
427403733,way,Escola Municipal de Ensino Fundamental Padre Manoel de Paiva,school,,,Rua Professor Serafim Orlandi,,,-23.5882371,-46.6212159
427422145,way,Escola Municipal de Ensino Fundamental Professor Décio Machado Gaia,school,Prefeitura Municipal,government,Rua Michel Glebochi,+55 11 4238 2075,,-23.6426049,-46.5598291
428078117,way,Escola Estadual Fernando Nobre,school,Secretaria da Educação do Estado de São Paulo,government,Rua Riacho,+55 11 4617 4305,,-23.5907715,-46.8160877
430045607,way,Colégio Monsenhor Alexandre,school,,,Praça Monsenhor Alexandre Venâncio Arminas,,,-23.6700023,-46.4623045
431417048,way,EMEF Brigadeiro Faria Lima,school,Secretaria da Educação,government,Rua Ametista,,,-23.5768055,-46.629821
431438181,way,Colégio Itatiaia,school,,,Rua Rodrigo Cláudio,,,-23.5715336,-46.6348452
433140249,way,Escola Municipal de Educação Infantil Professor Camillo Ashcar,school,,,,,,-23.6023571,-46.7826202
433869405,way,E.E Professor Augusto Meirelles Reis Filho,school,,,Rua Padre João Gualberto,,,-23.4918445,-46.6516708
434911175,way,Escola Estadual Padre Manuel da Nóbrega,school,,,Rua Santa Prisca,,,-23.5091237,-46.6631392
434920829,way,Escola Estadual Professor Benedito Tolosa,school,Secretaria da Educação do Estado de São Paulo,government,Praça Dirceu de Lima,+55 11 3857 2549,,-23.5103175,-46.6581427
434923599,way,Escola Estadual Capitão Pedro Monteiro do Amaral,school,,,Rua Nursia,,,-23.5026561,-46.6507917
434926366,way,Escola Estadual Professor Joaquim Leme do Prado,school,,,Avenida Imirim,,,-23.4883114,-46.6526938
434927774,way,Escola Estadual Professor Colombo de Almeida,school,,,Rua Graciano Altierio,,,-23.4938883,-46.6605001
434944495,way,Escola Municipal de Educação Infantil Abelardo Galdino Pinto Piolin,school,Secretaria da Educação,government,Praça do Centenário,+55 11 3966 6767,,-23.5101631,-46.6572017
434948791,way,E.E.Professor Antônio Firmino de Proença,school,Secretaria da Educação do Estado de São Paulo,,Rua da Mooca,+55 11 3209 3316,,-23.553176,-46.6210756
434949256,way,Escola Estadual Eduardo Prado,school,Secretaria da Educação do Estado de São Paulo,,Rua Almirante Barroso,+55 11 2796-7006,,-23.5372367,-46.612753
434952517,way,Escola Estadual Oswaldo Cruz,school,,,Rua da Mooca,,,-23.5548433,-46.6039246
434952851,way,"Escola Estadual Martins, Miragaia, Drausio e Camargo",school,,,Rua Cuiabá,,,-23.5601343,-46.5903725
434953238,way,Escola Estadual Armando Araújo,school,Secretaria da Educação do Estado de São Paulo,government,Rua Juvenal Parada,,,-23.5564603,-46.5974269
434954493,way,Centro de Atendimento Socioeducativo ao Adolescente Chiquinha Gonzaga,school,,,Rua Jupuruchita,+55 11 2694-0213; +55 11 2021-1119;+55 11 2928-6480,http://transparencia.fundacaocasa.sp.gov.br,-23.5705962,-46.5852929
435183256,way,Escola Muncipal de Ensino Fundamenta Cassiano Ricardo,school,Secretaria Municipal de Educação,government,Rua João José da Silva,+55 11 2331 9477,,-23.6490833,-46.6041285
435186560,way,Escola Municipal de Ensino Fundamental Pedro Fukuyei Yamaguchi Ferreira,school,,,,,,-23.5083395,-46.4462794
435228304,way,E.E. Professor Augusto Ribeiro de Carvalho,school,Secretaria da Educação do Estado de São Paulo,,Rua Professor João Machado,+55 11 3976 3034;+55 11 3978 1790,,-23.4981208,-46.7030553
435312410,way,Escola Estadual Doutor José Maria Whitaker,school,Secretaria da Educação do Estado de São Paulo,,Rua Padre Arnaldo Dante,+55 11 2335 8057,,-23.6405481,-46.5966729
435313288,way,Escola Estadual Professora Teruko Ueda Yamaguti,school,Secretaria da Educação do Estado de São Paulo,,Rua Amadeu Giusti,+55 11 2334 2996,,-23.6398608,-46.5970275
435313626,way,Escola Municipal Olavo Fontoura,school,Secretaria da Educação,government,Rua Doutor Lafaiette de Sousa Camargo,,,-23.6381145,-46.6062038
435317398,way,Escola Estadual Álvaro de Souza Lima,school,Secretaria da Educação do Estado de São Paulo,government,Rua Memorial de Aires,+55 11 2331 4150,,-23.6530189,-46.6090892
